,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
1924,59851,Essex Terrace,2015-12-23T00:00:00,2018-03-31T00:00:00,808716.0,2305,LINDEN BOULEVARD,Brooklyn,11208.0,3043380001.0,3394543.0,BK-05,42,1116.0,BK82,40.66397,-73.878121,40.66479,-73.878577,2018-03-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,65,0,0,12,47,6,0,0,0,0,0,65,0,65,65
1923,59851,Essex Terrace,2015-12-23T00:00:00,2018-03-31T00:00:00,808266.0,750,ESSEX STREET,Brooklyn,11208.0,3043380001.0,3324005.0,BK-05,42,1116.0,BK82,40.665307,-73.878414,40.66479,-73.878577,2018-03-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,15,0,0,0,0,15,0,0,0,0,0,15,0,15,15
1916,52467,FORD BEDFORD. 2848 BAINBRIDGE AVE.SERVIAM HEIGHTS,2015-12-29T00:00:00,2018-06-13T00:00:00,921886.0,321,EAST 198 STREET,Bronx,10458.0,2032910024.0,2117126.0,BX-07,15,40702.0,BX05,40.868051,-73.887776,40.86849,-73.88767800000001,2018-06-13T00:00:00,New Construction,No,Prevailing Wage,138,0,0,0,0,2,0,138,2,0,0,0,0,0,140,0,140,140
1914,59836,Keith Plaza,2015-12-30T00:00:00,2017-09-27T00:00:00,110144.0,2459,SOUTHERN BOULEVARD,Bronx,10458.0,2031150021.0,2086808.0,BX-06,15,393.0,BX06,40.854923,-73.88123399999999,40.85563,-73.88140600000001,2017-09-27T00:00:00,Preservation,No,Prevailing Wage,122,93,64,31,0,1,28,80,149,54,0,0,0,0,311,0,311,311
1913,59834,Kelly Towers,2015-12-30T00:00:00,2017-09-27T00:00:00,110127.0,2405,SOUTHERN BOULEVARD,Bronx,10458.0,2031150005.0,2013061.0,BX-06,15,393.0,BX06,40.853773,-73.881558,40.85372,-73.881876,2017-09-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,142,0,0,75,52,15,0,0,0,0,0,142,0,142,142
1912,59834,Kelly Towers,2015-12-30T00:00:00,2017-09-27T00:00:00,104467.0,2380,PROSPECT AVENUE,Bronx,10458.0,2031140052.0,2013047.0,BX-06,15,393.0,BX06,40.853546,-73.882776,40.85318,-73.882329,2017-09-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,160,0,0,79,65,16,0,0,0,0,0,160,0,160,160
1911,57642,404 East 10 Street HDFC,2015-12-30T00:00:00,2015-12-30T00:00:00,11580.0,404,EAST 10 STREET,Manhattan,10009.0,1003790011.0,1004542.0,MN-03,2,28.0,MN28,40.725685,-73.977094,40.72547,-73.97718,2015-12-30T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,0,11,0,0,0,0,8,3,0,0,0,0,0,11,11,11
1903,53077,"CLAYTON APARTMENTS, INC. 8-A LOAN",2015-12-30T00:00:00,2017-06-19T00:00:00,23627.0,485,LENOX AVENUE,Manhattan,10037.0,1019190026.0,1058249.0,MN-10,9,228.0,MN03,40.813660999999996,-73.941194,40.81385,-73.94159499999999,2017-06-19T00:00:00,Preservation,No,Non Prevailing Wage,0,36,125,0,0,0,32,39,39,51,0,0,0,0,0,161,161,161
1865,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,743473.0,43,HARBOR ROAD,Staten Island,10303.0,5012270037.0,5027759.0,SI-01,49,223.0,SI12,40.635999999999996,-74.16020400000001,40.63589,-74.159879,2015-11-30T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1864,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,611063.0,131-27,224 STREET,Queens,11413.0,4129340127.0,4278618.0,QN-13,31,630.0,QN66,40.680504,-73.744157,40.680440000000004,-73.743883,2016-01-21T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1863,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,611062.0,131-25,224 STREET,Queens,11413.0,4129340129.0,4278619.0,QN-13,31,630.0,QN66,40.680543,-73.744135,40.68052,-73.743843,2016-01-21T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1861,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,606930.0,117-41,219 STREET,Queens,11411.0,4127360038.0,4274375.0,QN-13,27,608.0,QN33,40.694447,-73.741493,40.69416,-73.741346,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1860,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,606794.0,104-29,219 STREET,Queens,11429.0,4111640028.0,4240715.0,QN-13,27,580.0,QN34,40.711537,-73.735702,40.71094,-73.735744,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1859,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,589793.0,118-46,198 STREET,Queens,11412.0,4126220029.0,4271855.0,QN-12,27,376.0,QN08,40.692085,-73.75338,40.69158,-73.75341800000001,2015-02-07T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1858,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,546603.0,221-16,134 ROAD,Queens,11413.0,4131010032.0,4281401.0,QN-13,31,358.0,QN66,40.677637,-73.748372,40.67737,-73.748182,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1857,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,544606.0,241-51,132 ROAD,Queens,11422.0,4129770034.0,4279539.0,QN-13,31,61602.0,QN05,40.675525,-73.730624,40.67541,-73.729709,2015-02-26T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1856,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,524259.0,214-05,112 ROAD,Queens,11429.0,4111410088.0,4240288.0,QN-13,27,538.0,QN34,40.704996,-73.741737,40.705220000000004,-73.741725,2015-04-02T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1855,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,524251.0,212-44,112 ROAD,Queens,11429.0,4111370146.0,4240176.0,QN-13,27,538.0,QN34,40.705481,-73.743913,40.70498,-73.742772,2015-05-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1854,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,509831.0,201-10,99 AVENUE,Queens,11423.0,4108480005.0,4231913.0,QN-12,27,50202.0,QN07,40.711824,-73.758775,40.711659999999995,-73.758462,2016-05-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1853,49635,Habitat-NYC Single Family Homes Phase I,2015-12-31T00:00:00,2016-05-31T00:00:00,502964.0,178-25,93 AVENUE,Queens,11433.0,4103180017.0,4220047.0,QN-12,27,444.0,QN61,40.707133,-73.78219399999999,40.707409999999996,-73.781984,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1852,65092,1770 MADISON AVENUE LLC,2016-01-05T00:00:00,2017-10-16T00:00:00,965502.0,1770,MADISON AVENUE,Manhattan,10035.0,1016227501.0,1089838.0,MN-11,9,184.0,MN34,40.800238,-73.944677,40.800290000000004,-73.945002,2017-10-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,1,6,0,0,0,0,0,0,7,0,7,32
1851,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,805055.0,2190,MADISON AVENUE,Manhattan,10037.0,1017600001.0,1081106.0,MN-11,9,210.0,MN34,40.813243,-73.935439,40.8134,-73.936212,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,109,0,54,0,0,80,81,2,0,0,0,0,163,0,163,206
1850,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,805054.0,2171,MADISON AVENUE,Manhattan,10037.0,1017600101.0,1082614.0,MN-11,9,210.0,MN34,40.812456,-73.935736,40.812529999999995,-73.935176,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,108,0,55,1,0,81,81,2,0,0,0,0,164,0,164,206
1849,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,805053.0,2156,MADISON AVENUE,Manhattan,10037.0,1017600001.0,1081105.0,MN-11,9,210.0,MN34,40.812025,-73.93608,40.8134,-73.936212,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,106,0,54,0,0,78,80,2,0,0,0,0,160,0,160,201
1848,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,804798.0,2255,FIFTH AVENUE,Manhattan,10037.0,1017600001.0,1081108.0,MN-11,9,210.0,MN34,40.814133,-73.93660899999999,40.8134,-73.936212,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,109,0,55,0,0,80,82,2,0,0,0,0,164,0,164,206
1847,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,804704.0,10,EAST 138 STREET,Manhattan,10037.0,1017600001.0,1081107.0,MN-11,9,210.0,MN34,40.814275,-73.935337,40.8134,-73.936212,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,55,0,27,0,0,40,41,1,0,0,0,0,82,0,82,103
1846,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,20926.0,45,EAST 135 STREET,Manhattan,10037.0,1017600101.0,1082615.0,MN-11,9,210.0,MN34,40.811838,-73.935437,40.812529999999995,-73.935176,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,54,0,27,0,0,39,42,0,0,0,0,0,81,0,81,103
1845,59688,Riverton Square,2016-01-05T00:00:00,2016-01-05T00:00:00,2703.0,2225,5 AVENUE,Manhattan,10037.0,1017600001.0,1081109.0,MN-11,9,210.0,MN34,40.813058000000005,-73.937387,40.8134,-73.936212,2016-01-05T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,109,0,53,0,0,79,81,2,0,0,0,0,162,0,162,205
1843,65096,21-03 46 AVENUE APARTMENTS,2016-01-07T00:00:00,2016-11-30T00:00:00,949313.0,21-03,46 AVENUE,Queens,11101.0,4000760001.0,4539161.0,QN-02,26,7.0,QN31,40.745943,-73.94784399999999,40.74603,-73.947735,2016-11-30T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
1822,60080,Atlantic Plaza Towers,2016-01-29T00:00:00,2016-01-29T00:00:00,809296.0,214,ROCKAWAY AVENUE,Brooklyn,11233.0,3014340001.0,3324661.0,BK-16,41,36501.0,BK79,40.675707,-73.911,40.67559,-73.91239200000001,2016-01-29T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,0,358,0,1,45,135,156,23,0,0,0,0,359,0,359,359
1821,60080,Atlantic Plaza Towers,2016-01-29T00:00:00,2016-01-29T00:00:00,185932.0,233,THOMAS BOYLAND STREET,Brooklyn,11233.0,3014340001.0,3324663.0,BK-16,41,36501.0,BK79,40.676299,-73.91370699999999,40.67559,-73.91239200000001,2016-01-29T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,0,358,0,1,45,136,155,23,0,0,0,0,359,0,359,359
1814,55238,JOHN PAUL II APARTMENTS,2016-02-10T00:00:00,2017-05-01T00:00:00,865282.0,202,WEST 141 STREET,Manhattan,10030.0,1020260033.0,1085368.0,MN-10,9,230.0,MN03,40.819312,-73.941463,40.819109999999995,-73.941561,2017-05-01T00:00:00,Preservation,No,Non Prevailing Wage,0,69,0,0,0,0,19,50,0,0,0,0,0,0,69,0,69,69
1800,60761,Marseilles Apartments,2016-02-25T00:00:00,2016-02-25T00:00:00,7885.0,2689,BROADWAY,Manhattan,10025.0,1018740052.0,1056548.0,MN-07,6,191.0,MN12,40.79874,-73.968819,40.79909,-73.96910799999999,2016-02-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,134,0,0,0,1,31,103,1,0,0,0,0,0,135,0,135,135
1796,58870,El Caribe Apartments,2016-03-02T00:00:00,2016-03-02T00:00:00,28383.0,156,STANTON STREET,Manhattan,10002.0,1003500036.0,1004256.0,MN-03,2,3001.0,MN27,40.720436,-73.985108,40.72057,-73.985043,2016-03-02T00:00:00,Preservation,No,Non Prevailing Wage,0,2,5,0,1,0,0,8,0,0,0,0,0,0,8,0,8,8
1795,58870,El Caribe Apartments,2016-03-02T00:00:00,2016-03-02T00:00:00,27435.0,147,RIVINGTON STREET,Manhattan,10002.0,1003480013.0,1004170.0,MN-03,1,1402.0,MN28,40.719291,-73.98579000000001,40.71917,-73.985869,2016-03-02T00:00:00,Preservation,No,Non Prevailing Wage,0,2,3,0,2,0,0,6,0,1,0,0,0,0,7,0,7,7
1794,58870,El Caribe Apartments,2016-03-02T00:00:00,2016-03-02T00:00:00,21167.0,325,EAST HOUSTON STREET,Manhattan,10002.0,1003450014.0,1004138.0,MN-03,2,2201.0,MN28,40.721111,-73.982662,40.72082,-73.98277,2016-03-02T00:00:00,Preservation,No,Non Prevailing Wage,0,5,12,0,0,0,6,1,10,0,0,0,0,0,17,0,17,17
1793,58870,El Caribe Apartments,2016-03-02T00:00:00,2016-03-02T00:00:00,21159.0,305,EAST HOUSTON STREET,Manhattan,10002.0,1003500056.0,1004268.0,MN-03,2,2201.0,MN28,40.72135,-73.98344499999999,40.72112,-73.983614,2016-03-02T00:00:00,Preservation,No,Non Prevailing Wage,0,1,1,0,2,0,0,3,0,1,0,0,0,0,4,0,4,4
1792,58870,El Caribe Apartments,2016-03-02T00:00:00,2016-03-02T00:00:00,5460.0,161,ALLEN STREET,Manhattan,10002.0,1004160025.0,1005512.0,MN-03,1,3601.0,MN27,40.721038,-73.989448,40.721140000000005,-73.989819,2016-03-02T00:00:00,Preservation,No,Non Prevailing Wage,0,0,13,0,0,0,0,13,0,0,0,0,0,0,13,0,13,13
1762,65073,863 FAIRMOUNT PLACE,2016-03-21T00:00:00,2016-05-17T00:00:00,956814.0,863,FAIRMOUNT PLACE,Bronx,10460.0,2029600111.0,2124391.0,BX-06,17,36502.0,BX17,40.841823,-73.887235,40.842009999999995,-73.887152,2016-05-17T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
1760,52893,PROSPECT PLAZA - SITE 3,2016-03-22T00:00:00,2018-05-04T00:00:00,976553.0,428,SARATOGA AVENUE,Brooklyn,11233.0,3014677501.0,3324688.0,BK-16,41,363.0,BK79,40.671278,-73.916983,40.67115,-73.917527,2018-05-04T00:00:00,New Construction,No,Non Prevailing Wage,27,19,88,0,0,1,0,70,44,21,0,0,0,0,135,0,135,135
1759,58908,Monsignor Alexius Jarka Hall,2016-03-23T00:00:00,2017-03-27T00:00:00,206029.0,268,BEDFORD AVENUE,Brooklyn,11249.0,3023650019.0,3331545.0,BK-01,34,553.0,BK73,40.715247999999995,-73.960511,40.71519,-73.960933,2017-03-27T00:00:00,Preservation,No,Non Prevailing Wage,55,4,4,0,0,0,0,63,0,0,0,0,0,0,63,0,63,63
1757,60762,Elbee Gardens,2016-03-24T00:00:00,2016-12-31T00:00:00,723979.0,1950,CLOVE ROAD,Staten Island,10304.0,5031570001.0,5046266.0,SI-02,50,50.0,SI14,40.605964,-74.086527,40.604890000000005,-74.08785,2016-12-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,177,0,0,1,10,39,117,12,0,0,0,0,178,0,178,178
1747,50384,Mascot Flats HDFC,2016-04-08T00:00:00,2016-04-08T00:00:00,11043.0,742,EAST 6 STREET,Manhattan,10009.0,1003750030.0,1004442.0,MN-03,2,2601.0,MN28,40.722913,-73.977899,40.72262,-73.977788,2016-04-08T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,0,19,0,0,0,5,10,4,0,0,0,0,0,19,19,19
1746,54807,166 East 100th Street,2016-04-11T00:00:00,2018-06-05T00:00:00,836062.0,166,EAST 100 STREET,Manhattan,10029.0,1016270043.0,1051776.0,MN-11,5,166.0,MN33,40.788163,-73.948453,40.78784,-73.948269,2018-06-05T00:00:00,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,1,10,0,0,0,0,0,0,11,0,11,11
1737,65090,1674 PARK AVENUE APARTMENTS,2016-04-22T00:00:00,2018-02-02T00:00:00,956931.0,1674,PARK AVENUE,Manhattan,10035.0,1016230040.0,1051691.0,MN-11,9,184.0,MN34,40.800470000000004,-73.942387,40.80066,-73.942715,2018-02-02T00:00:00,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,13
1736,65070,71 EAST 110TH STREET,2016-04-25T00:00:00,2016-11-16T00:00:00,957363.0,71,EAST 110 STREET,Manhattan,10029.0,1016160030.0,1090593.0,MN-11,8,17402.0,MN33,40.795885999999996,-73.946988,40.79596,-73.94657600000001,2016-11-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,1,0,2,0,0,0,0,0,3,0,3,14
1722,58470,945-947 East 94th Street,2016-05-12T00:00:00,2016-05-12T00:00:00,283460.0,945,EAST 94 STREET,Brooklyn,11236.0,3081440020.0,3228923.0,BK-18,46,970.0,BK50,40.646231,-73.907623,40.64635,-73.90740699999999,2016-05-12T00:00:00,Preservation,Yes,Non Prevailing Wage,0,1,28,11,0,1,0,38,3,0,0,0,0,0,41,0,41,41
1720,53451,504 MYRTLE AVENUE,2016-05-18T00:00:00,2017-12-07T00:00:00,957264.0,504,MYRTLE AVENUE,Brooklyn,11205.0,3019057503.0,3424731.0,BK-02,35,193.0,BK69,40.693525,-73.964844,40.6933,-73.96449100000001,2017-12-07T00:00:00,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,10,12,7,0,0,0,0,0,29,0,29,143
1713,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,808613.0,190,JOHNSON AVENUE,Brooklyn,11206.0,3030710010.0,3327964.0,BK-01,34,493.0,BK78,40.706703999999995,-73.941869,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,12,0,0,0,0,0,0,0,12,0,0,0,0,12,0,12,12
1712,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,808576.0,139,HUMBOLDT STREET,Brooklyn,11206.0,3030710010.0,3327963.0,BK-01,34,493.0,BK78,40.706255999999996,-73.941328,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,24,0,0,0,0,0,0,24,0,0,0,0,0,24,0,24,24
1711,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,807808.0,193,BOERUM STREET,Brooklyn,11206.0,3030720001.0,3327967.0,BK-01,34,493.0,BK78,40.706121,-73.94057099999999,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,36,0,0,0,0,0,0,36,0,0,0,0,0,36,0,36,36
1710,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,807807.0,189,BOERUM STREET,Brooklyn,11206.0,3030720001.0,3327966.0,BK-01,34,493.0,BK78,40.706105,-73.94073,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,0,0,0,1,0,0,7,0,0,0,0,0,7,0,7,7
1709,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,318371.0,144,HUMBOLDT STREET,Brooklyn,11206.0,3030720001.0,3327965.0,BK-01,34,493.0,BK78,40.706204,-73.9413,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,36,0,0,0,0,0,36,0,0,0,0,0,0,36,0,36,36
1708,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,210962.0,161,BOERUM STREET,Brooklyn,11206.0,3030710010.0,3327962.0,BK-01,34,493.0,BK78,40.705974,-73.94211800000001,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,6
1706,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115145.0,600,TIMPSON PLACE,Bronx,10455.0,2026030078.0,2004135.0,BX-02,8,83.0,BX33,40.811782,-73.90244399999999,40.81194,-73.901078,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1705,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115144.0,588,TIMPSON PLACE,Bronx,10455.0,2026030073.0,2004134.0,BX-02,8,83.0,BX33,40.811743,-73.902571,40.81183,-73.90148,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1704,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115142.0,576,TIMPSON PLACE,Bronx,10455.0,2026030067.0,2004133.0,BX-02,8,83.0,BX33,40.811708,-73.902694,40.81172,-73.901881,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1703,58789,French Apartments,2016-05-26T00:00:00,2016-05-26T00:00:00,32117.0,324,WEST 30 STREET,Manhattan,10001.0,1007530056.0,1013499.0,MN-04,3,97.0,MN13,40.750060999999995,-73.99620999999999,40.749970000000005,-73.99686700000001,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,136,15,14,9,0,0,0,136,38,0,0,0,0,0,174,0,174,174
1702,48751,1109 Madison Street,2016-05-26T00:00:00,2016-05-26T00:00:00,330580.0,1113,MADISON STREET,Brooklyn,11221.0,3033590048.0,3342588.0,BK-04,34,415.0,BK78,40.691971,-73.91613100000001,40.69202,-73.916416,2016-05-26T00:00:00,Preservation,No,Non Prevailing Wage,0,0,17,0,0,1,0,0,14,4,0,0,0,0,18,0,18,18
1700,65117,CRESCENT 110 EQUITIES LLC,2016-06-03T00:00:00,2018-03-02T00:00:00,966731.0,2040,FREDERICK DOUGLASS BLVD,Manhattan,10026.0,1018267503.0,1090258.0,MN-10,9,216.0,MN11,40.801114,-73.957773,40.80084,-73.95746199999999,2018-03-02T00:00:00,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,3,5,0,0,0,0,0,10,0,10,49
1696,47888,46-48 East 129 Street,2016-06-08T00:00:00,2018-04-18T00:00:00,20827.0,46,EAST 129 STREET,Manhattan,10035.0,1017530049.0,1054195.0,MN-11,9,206.0,MN03,40.80812,-73.938439,40.80791,-73.938515,2018-04-18T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10
1693,52734,Tremont Anthony,2016-06-13T00:00:00,2016-06-13T00:00:00,74010.0,263,EAST TREMONT AVENUE,Bronx,10457.0,2028090039.0,2007713.0,BX-05,15,23502.0,BX41,40.848787,-73.90373100000001,40.849000000000004,-73.903539,2016-06-13T00:00:00,Preservation,Yes,Non Prevailing Wage,0,4,7,0,4,0,0,1,1,4,9,0,0,0,15,0,15,15
1692,52734,Tremont Anthony,2016-06-13T00:00:00,2016-06-13T00:00:00,45637.0,1911,ANTHONY AVENUE,Bronx,10457.0,2028090037.0,2007712.0,BX-05,15,23502.0,BX41,40.848979,-73.903188,40.84896,-73.903369,2016-06-13T00:00:00,Preservation,Yes,Non Prevailing Wage,0,5,8,0,4,0,1,0,8,4,4,0,0,0,17,0,17,17
1690,47868,211 West 147 Street,2016-06-14T00:00:00,2018-05-17T00:00:00,42098.0,211,WEST 147 STREET,Manhattan,10039.0,1020330021.0,1060529.0,MN-10,9,234.0,MN03,40.823233,-73.938812,40.82356,-73.939043,2018-05-17T00:00:00,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,2,9,1,0,0,0,0,0,12,12,12
1671,65088,103 VARET MANAGEMENT LLC,2016-06-16T00:00:00,2016-06-16T00:00:00,958013.0,103,VARET STREET,Brooklyn,11206.0,3031060028.0,3251829.0,BK-01,34,491.0,BK90,40.703179,-73.94130600000001,40.703379999999996,-73.941363,2016-06-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
1666,61420,Grace Towers (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,807762.0,373,BELMONT AVENUE,Brooklyn,11207.0,3037370001.0,3328019.0,BK-05,42,1144.0,BK85,40.670567,-73.89600300000001,40.67116,-73.89621899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,84,0,0,0,0,18,42,18,6,0,0,0,84,0,84,84
1665,61420,Grace Towers (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,354100.0,2060,PITKIN AVENUE,Brooklyn,11207.0,3037370001.0,3328020.0,BK-05,42,1144.0,BK85,40.671791,-73.896506,40.67116,-73.89621899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,84,0,0,0,0,18,42,18,6,0,0,0,84,0,84,84
1664,61419,Target V (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,81440.0,1975,GRAND AVENUE,Bronx,10453.0,2028690159.0,2008619.0,BX-05,14,243.0,BX36,40.852257,-73.910775,40.85252,-73.91095899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,43,0,0,0,2,12,29,0,0,0,0,0,43,0,43,43
1663,61419,Target V (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,81438.0,1971,GRAND AVENUE,Bronx,10453.0,2028690163.0,2008620.0,BX-05,14,243.0,BX36,40.852160999999995,-73.91078900000001,40.85221,-73.91104200000001,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,39,0,0,0,0,14,10,15,0,0,0,0,39,0,39,39
1661,61375,Sons of Italy Apartments,2016-06-20T00:00:00,2016-11-21T00:00:00,228187.0,2629,CROPSEY AVENUE,Brooklyn,11214.0,3069110006.0,3187125.0,BK-13,43,314.0,BK26,40.589521000000005,-73.99083,40.58983,-73.99043,2016-11-21T00:00:00,Preservation,No,Non Prevailing Wage,104,1,0,0,0,1,36,70,0,0,0,0,0,0,106,0,106,106
